"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9708","RT @itsindysev: so you’re tellin me rapunzel was in quarantine all her life cause her mom was hiding her from CORONA https://t.co/Urcimv6LWN",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256343988150272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melftbillie",65728,TRUE,FALSE,NA,NA
"9709","RT @MarkPrinceOBE: educate inspire &amp; add value to your life during this soon to be lock down period #corona make the most of your time orde…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256343954653186",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KickOffAt3",1,TRUE,FALSE,NA,NA
"9710","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256343040294913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fabowes09",12436,TRUE,FALSE,NA,NA
"9711","sorry if I’m not really active atm, just very stressed with everything that’s going on and just found out both my p… https://t.co/FcpfcWsup2",FALSE,0,NA,2020-03-18 12:38:49,TRUE,NA,"1240256342880849921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","louhazsass",0,FALSE,FALSE,NA,NA
"9712","RT @HelenGoff: 2/2 

Maybe with all the shortages, we should just go and make full use of their facilities and take our corona virus with u…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256342557941761",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","UKMonate",1,TRUE,FALSE,NA,NA
"9713","@CHERRlRl Corona this one https://t.co/Elwjwdr6ZA",FALSE,2,"CHERRlRl",2020-03-18 12:38:49,FALSE,"1240217575352684547","1240256342285312000","830787506123608064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahalnoman_",0,FALSE,FALSE,NA,NA
"9714","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256342100709376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kikiee_",12328,TRUE,FALSE,NA,NA
"9715","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256341882466304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LesediSedie",23432,TRUE,FALSE,NA,NA
"9716","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256341740064770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorraineBrobby",12328,TRUE,FALSE,NA,NA
"9717","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256341500928000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sampomeroy",12436,TRUE,FALSE,NA,NA
"9718","@octagrabber It's the corona",FALSE,1,"octagrabber",2020-03-18 12:38:49,FALSE,"1240256176555798528","1240256341454639106","880492187636707330","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haridhamodaran",0,FALSE,FALSE,NA,NA
"9719","RT @Munyai_R_Gundo: #COVID19SouthAfrica 

Another way to keep citizens clean and defeat Corona Virus at the taxi rank https://t.co/4bfrkifR…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256341345779714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Moh_Baps",4935,TRUE,FALSE,NA,NA
"9720","@vanguardngrnews am not getting dis
after reaching their PPAs, are they returning back 2 their home states till corona dies down?.",FALSE,0,"vanguardngrnews",2020-03-18 12:38:49,FALSE,"1240240426776276992","1240256341098352640","39975533","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","powerfultenor",0,FALSE,FALSE,NA,NA
"9721","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256341056188416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Faiz96S",1368,TRUE,FALSE,NA,NA
"9722","Who is Saint Corona? Is this lesser-known martyr really the patron saint of pandemics? Thanks, @CrookEleanor!… https://t.co/XtiQlbyMGQ",FALSE,7,NA,2020-03-18 12:38:49,TRUE,NA,"1240256340750188544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","morbidanatomy",1,FALSE,FALSE,NA,NA
"9723","RT @IDontMiss14: *Sees Oprah Winfrey trending* 

Me: I hope it not corona...

Twitter: Oprah has been arrested for sex trafficking 

Me: ht…",FALSE,0,NA,2020-03-18 12:38:49,FALSE,NA,"1240256340255260673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CCurlyStephen",6,TRUE,FALSE,NA,NA
"9724","200 up, or  you get corona 2C8D505C :Battle ID
I need backup!
Lvl 200 Grand Order
https://t.co/tQIwSs9rG1",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256340095688707",NA,"<a href=""http://granbluefantasy.jp/"" rel=""nofollow"">グランブルー ファンタジー</a>","Bkkangkbk1",0,FALSE,FALSE,NA,NA
"9725","RT @hirendjagad: Australia- Wild fire
Brazil- Floods
China- Corona virus
India- Congress",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256339646935046",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prakharsh2000",1226,TRUE,FALSE,NA,NA
"9726","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256339009388546",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","missawich",1368,TRUE,FALSE,NA,NA
"9727","RT @CASSIDY_LARSINY: #covid_19 🗣 😷
They told you it’s a Global outbreak 
They know it’s easy to manage but see they need you to panic ... h…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256338929778688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MthobisiTsepo",806,TRUE,FALSE,NA,NA
"9728","RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256338791247872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImJynxed_",23432,TRUE,FALSE,NA,NA
"9729","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256338657042435",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KikoFerrancoo",57765,TRUE,FALSE,NA,NA
"9730","Meet St. Corona, the patroness of plagues and pandemics https://t.co/V5MuDPfIqH 

Not many people are aware of this, if i'm correct.",FALSE,1,NA,2020-03-18 12:38:48,FALSE,NA,"1240256338275586053",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JimmyCreebsburg",0,FALSE,FALSE,NA,NA
"9731","RT @uchjn: that post corona turn up about to hit differentlyyyyy",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256338267181056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thatsssjayyy",23887,TRUE,FALSE,NA,NA
"9732","RT @jeremylovesyall: jan 2020:
possible war with iran.

feb 2020:
australia on fire.

march 2020:
corona virus epidemic.

april 2020: https…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256337847738368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flyingsnow",3418,TRUE,FALSE,NA,NA
"9733","RT @popcorn1929: Corona virus will end up soon!
Corona virus will end up soon!
Corona virus will end up soon!
Corona virus will end up soon…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256337545547776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jjiihhyyeepark",3635,TRUE,FALSE,NA,NA
"9734","RT @BangsatBuruk: create great music at a time like this, jangan buat lagu corona mat",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256337382014977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ahmsaifullah_",1,TRUE,FALSE,NA,NA
"9735","RT @maxgribben99: I know I’m not allowed to use this word but corona virus is bloody serious https://t.co/kLjNccPDVj",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256337088589824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColtManship06",76238,TRUE,FALSE,NA,NA
"9736","RT @Chrisbamidele: We know that many Twitter people want a Presidential broadcast over this Corona Virus, so they can pick talking points f…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336987926528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sisinife",21,TRUE,FALSE,NA,NA
"9737","RT @tawade_bhushan: Corona virus is not the worst virus, having a ""negative mindset"" is much worse.",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336861884422",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mihirarunjadhav",1,TRUE,FALSE,NA,NA
"9738","RT @Chrissyinglis: Is a symptom of corona virus having thick luscious juicy ass cheeks cos I’m scared guys",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336790724613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ofcourseimjk",37584,TRUE,FALSE,NA,NA
"9739","RT @gerdcurli: #stoppanicbuying HAVE A LONG HARD LOOK AT YOURSELF!!
#CoronavirusPandemic #Covid_19 https://t.co/wkseg73Q70",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336526376960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darknight1307",101,TRUE,FALSE,NA,NA
"9740","RT @TheSoloWandera: Corona has African politicians not having a clue what to do cos they can't fly to foreign countries for treatment ✌🏾

A…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336505573376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HippieNerdd",555,TRUE,FALSE,NA,NA
"9741","RT @evelynvwoodsen: Corona got us moving like in high school. Who wanna FaceTime all night till the phone get hot?",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336400695298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akamariag",71779,TRUE,FALSE,NA,NA
"9742","RT @iqrarulhassan: Best way to spend time in Corona Lock Down... Rabb-e-Kaianaat har insan per apna reham ferma’ay. Ameen.
#EQuranTeacher #…",FALSE,0,NA,2020-03-18 12:38:48,FALSE,NA,"1240256336316727296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TasleemNawaz8",290,TRUE,FALSE,NA,NA
"9743","RT @mehdizafar: Meanwhile, 103 year old Iranian 'super granny' Khavar Ahmedi has fully recovered from #COVID2019, discharged from hospital…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256335914192897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","smathur16",12,TRUE,FALSE,NA,NA
"9744","RT @nosachii_: the president doesn’t know about corona virus",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256335683485697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yo_bmk",1,TRUE,FALSE,NA,NA
"9745","RT @IamPamManuel: Watch Vico Sotto defeat Corona Virus the way he defeated the Eusebio dynasty.",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256335632928768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Coacheyl",1412,TRUE,FALSE,NA,NA
"9746","@MEAIndia @PMOIndia need to help such students too,its a matter of greater shame that in every action of #GOI only… https://t.co/vu1kbsK2GA",FALSE,0,"MEAIndia",2020-03-18 12:38:47,TRUE,NA,"1240256335062511617","441636351","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RajeshRUpadhya2",0,FALSE,FALSE,NA,NA
"9747","RT @RealCandaceO: Sweetheart. 
I’m certainly not a doctor, but I can guarantee you that when all is said and done— Trump will still be your…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256335054323713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristiHJack",5477,TRUE,FALSE,NA,NA
"9748","@RobertoTrey3 @BravinYuri Same..no case of Corona virus",FALSE,0,"RobertoTrey3",2020-03-18 12:38:47,FALSE,"1239981827286339585","1240256334802620421","1075099517773582337","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cheptumo_faith",0,FALSE,FALSE,NA,NA
"9749","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256334756446208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mekz_Austin",1260,TRUE,FALSE,NA,NA
"9750","RT @Nehr_who: Corona Virus spreads around World***

Normal New Channels : Here are five Tips to stay safe from CORONA virus

Zee News: Ab C…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256334706151427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Being_SyedFaraz",646,TRUE,FALSE,NA,NA
"9751","RT @TimesNow: Who will foot Corona bill?

Test Free, Stay Free. | #IndiaFightsCoronavirus https://t.co/PMNdyPDjpG",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256334441791490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RShivshankar",10,TRUE,FALSE,NA,NA
"9752","Ww3 almost started 🔫
Corona virus dropped 🔥 
Oprah robbing kids 🗡
Nba season cancelled 😣
Drake may have corona 😳… https://t.co/8EUQpgNm2e",FALSE,14,NA,2020-03-18 12:38:47,TRUE,NA,"1240256334299357184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tayksintern",0,FALSE,FALSE,NA,NA
"9753","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256334185947146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nrazaliyah",1368,TRUE,FALSE,NA,NA
"9754","RT @damian_from: The mortality rate of people infected with #coronavirus is currently at c3.5%

The mortality rate of #Covid_19 infected pa…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256334135791619",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wilmadog09",14,TRUE,FALSE,NA,NA
"9755","@realDonaldTrump could say Corona Virus or COVID-19 instead he chooses to refer to the virus as the CHINESE virus.… https://t.co/5l0VpS89yO",FALSE,0,"realDonaldTrump",2020-03-18 12:38:47,TRUE,NA,"1240256333754105859","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ayla123_ayla",0,FALSE,FALSE,NA,NA
"9756","RT @ajizaan: @CNNIndonesia corona indonesia cases, catch me up prediction 😓

#CoronaIndonesia https://t.co/gQr3q0s4zK",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256333670043648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jumptoskyy",120,TRUE,FALSE,NA,NA
"9757","RT @Bayer: +++ News +++
Emergency aid to fight the corona pandemic in #Italy:
Bayer is supporting hospitals in Lombardy, Italy, with a dona…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256333439479809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FabianaMagaz",8,TRUE,FALSE,NA,NA
"9758","RT @RahulGandhi: The Corona Virus is an extremely serious threat to our people and our economy. My sense is the government is not taking th…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256332441079810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akhi1211",7121,TRUE,FALSE,NA,NA
"9759","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256332348915713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Josh_S___",12436,TRUE,FALSE,NA,NA
"9760","RT @RepKatiePorter: We all have a role to play in combating #Covid_19. @amazon has the capacity to save hundreds of thousands of lives by r…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256332172857344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmrmanger",1331,TRUE,FALSE,NA,NA
"9761","RT @I_Am_Ilemona: There are currently no corona virus testing centres in the entire Northern Nigeria or in the entire South East - a total…",FALSE,0,NA,2020-03-18 12:38:47,FALSE,NA,"1240256331979862017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","choclateprinc",426,TRUE,FALSE,NA,NA
"9762","RT @salonayyy: Indian mother-in-law on Corona. Stay safe everybody hath dhote raho aur pani waste mtt karna. https://t.co/4vcgOo0VSR",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256331673522177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trinityIN2",1569,TRUE,FALSE,NA,NA
"9763","RT @Sttephanie___p: This corona shit is getting serious &amp; life too short so if we got beef or fell out I just want to say fuck you again fr…",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256331619147777",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mynameisntjmack",57765,TRUE,FALSE,NA,NA
"9764","RT @disposableteeth: i felt sick this morning so i thought i had Corona virus... turns out i’m just pregnant 😐 https://t.co/f5K0XGZDlh",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256331358978048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doneybii",12328,TRUE,FALSE,NA,NA
"9765","RT @_Teedot_: abeg shey this corona go kill us before i go waste money pay for masters.",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256330130219008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tanillovee",146,TRUE,FALSE,NA,NA
"9766","RT @MaziIbe_: You think the corona virus will ask which party you’re supporting before deciding if it should infect you.  Stay there and be…",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256330067259392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajebutterthug",186,TRUE,FALSE,NA,NA
"9767","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256329714819072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wanmubaraq",1368,TRUE,FALSE,NA,NA
"9768","RT @BrasilLM: Jesy Nelson just ended corona virus https://t.co/tXJ7VIxhAx",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256329509371904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kblack_chan",81,TRUE,FALSE,NA,NA
"9769","RT @DrJamesKent3: An elderly Londoner lady, speaks out about corona:
Warning: Her lingua franca is arguably, a tad exotic. https://t.co/HdD…",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256329362681858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamesneale28",12436,TRUE,FALSE,NA,NA
"9770","RT @Froozay: Corona or no Corona business for continue...Hw3 😂😂😂😂😂😂 https://t.co/HPTlxis7gr",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256329266184193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MubaaStannar_",734,TRUE,FALSE,NA,NA
"9771","RT @uespiiiiii: 【Corona beer challenge】 https://t.co/YpQ89VGqyI",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256328980992001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MeAnoEnTuCorro7",3920,TRUE,FALSE,NA,NA
"9772","RT @rufusjones1: Hi All- thought I’d pass this information on regarding the proposed 3 Month Corona Mortgage Holidays. The restaurants may…",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256328389591045",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grumpydoug75",18,TRUE,FALSE,NA,NA
"9773","RT @DevinNunes: SPECIAL EPISODE: Today I interviewed Dr. Centeno to discuss ChiCom Corona Virus   We discuss symptoms and treatments.  http…",FALSE,0,NA,2020-03-18 12:38:46,FALSE,NA,"1240256328041291776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noregretts",602,TRUE,FALSE,NA,NA
"9774","My allergies woke up and said hello bitch time to make everyone think you have corona",FALSE,1,NA,2020-03-18 12:38:45,FALSE,NA,"1240256327353536512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LilbabyGG",0,FALSE,FALSE,NA,NA
"9775","@wrdcsc @Andrew___Baker I generally spare myself some embarrassment by carefully avoiding FNC prime time or clips t… https://t.co/mPP9dfIE4k",FALSE,1,"wrdcsc",2020-03-18 12:38:45,TRUE,"1240255312575242241","1240256327345213440","14336757","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HumphreyBohun",0,FALSE,FALSE,NA,NA
"9776","RT @MichelleHux: my apartment sent an email about staying safe during corona and ended it with “remember! you can pay your rent online!” ht…",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256327257133056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kayleenciera",59279,TRUE,FALSE,NA,NA
"9777","RT @aadil_khan01: India is rescuing 800 Indian students from Iran, all Muslims.

Pakistan didn’t rescue a single student from China from Co…",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256327206629376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajnish323",2776,TRUE,FALSE,NA,NA
"9778","Unprecedented EU borders shut for next 30 says. #Corona #covidindia",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256327093374976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Farhan222",0,FALSE,FALSE,NA,NA
"9779","RT @TrollFootball: Corona Virus vs European Football

https://t.co/iPXBx4wOF9",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256327026434050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack_Bage",2496,TRUE,FALSE,NA,NA
"9780","RT @d_psycho_guru: I just tested positive to the corona virus. I’m too weak to even feel sorry for myself, but I intend to share my symptom…",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256326921605121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NimiA__",1260,TRUE,FALSE,NA,NA
"9781","RT @jsadiq: Photo-op gone awry. One gets scanned but all get through. Enough of this crap.

#Covid_19 https://t.co/fP9MR58hah",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256326640357376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsyraafBohari",1368,TRUE,FALSE,NA,NA
"9782","RT @omarIoya: we all know who the only person who can defeat corona is https://t.co/u7DraiQHHY",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256326367928322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rictika",66190,TRUE,FALSE,NA,NA
"9783","RT @AZsafvi: @GFarooqi Tell chief justice that country is facing economic corona due to NA-AIHELI of judicial system of Pakistan.",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256325696790530",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","intersoftpk",5,TRUE,FALSE,NA,NA
"9784","@pmcdonald429 @Shredhead517 @JudicialWatch So are we waiting on the same professionals that have been at it for the… https://t.co/dgdkyhJtLy",FALSE,0,"bigmike75",2020-03-18 12:38:45,TRUE,"1240255276923715584","1240256325013114881","19739332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigmike75",0,FALSE,FALSE,NA,NA
"9785","Denmark and Danish business is certainly not closed for business. We must spread this message to the outside world,… https://t.co/UTbPmjRPXp",FALSE,0,NA,2020-03-18 12:38:45,TRUE,NA,"1240256324681764865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dkinserbia",0,FALSE,FALSE,NA,NA
"9786","RT @annadalee_: Corona the biggest cockblock in history",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256324631433217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carollzaraujo",26439,TRUE,FALSE,NA,NA
"9787","RT @Nehr_who: Corona Virus spreads around World***

Normal New Channels : Here are five Tips to stay safe from CORONA virus

Zee News: Ab C…",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256324396441600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imrankh23147478",646,TRUE,FALSE,NA,NA
"9788","RT @MajorPatriot: I don't know if Oprah was arrested or not.

But she didn't do herself any favors.  She's now raised more questions than s…",FALSE,0,NA,2020-03-18 12:38:45,FALSE,NA,"1240256324308480000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mellafinger",91,TRUE,FALSE,NA,NA
